real_name,din_2009,din_2010,din_2011,din_2012,din_2013,din_2014,din_2015,din_2016,din_2017,din_2018,din_2019,din_2020,din_2021,din_2022
23,64.719,109.331,52.7266,46.4769,18.2357,10.5264,21.3667,61.3215,11.4788,41.796,35.8759,15.6534,10.2687,31.763
24,58.5246,97.6467,47.3239,42.1426,16.4439,9.84866,18.7918,56.0388,10.365,38.0396,33.6709,13.7396,9.40636,28.128
25,65.285,113.1,52.1375,45.9864,18.4394,11.2885,21.7116,62.4166,11.9642,42.593,36.3611,16.0484,10.5196,31.663
26,67.8738,116.582,54.982,48.1678,18.8849,11.1796,22.5052,64.563,12.0092,43.7619,37.0875,16.354,10.5856,33.171
27,66.766,113.562,54.3292,47.8645,18.955,11.0642,22.2082,63.2922,11.9378,43.0908,36.8905,16.2964,10.6174,32.819
28,65.6449,111.043,53.6509,47.3094,18.3742,10.8473,21.4379,62.5429,11.4746,42.1952,36.5678,15.4596,10.2459,31.9394
29,65.8222,107.508,55.6604,48.8505,18.0732,9.68848,21.1996,61.8695,10.8206,41.6165,36.0757,14.9002,9.8732,32.6372
30,62.4417,106.641,50.2808,44.5232,17.6827,10.6247,20.6078,59.6004,11.4151,40.8203,35.1845,15.2385,10.1437,30.3911
31,62.8795,111.789,48.6814,43.2775,18.2342,11.7675,21.3472,60.4779,12.3911,42.0104,35.6636,16.3765,10.7635,30.2968
32,58.8242,103.888,45.4996,40.5915,17.2715,10.7522,20.2891,55.991,12.0387,39.9663,33.47,16.0179,10.5202,28.8944
33,61.3072,113.308,45.5174,40.6327,18.21,12.3941,21.5609,59.2084,13.1985,42.2408,34.9673,17.2926,11.2277,29.5249
34,58.2074,104.077,44.2791,39.4855,16.7936,11.0384,19.7678,56.1627,11.8086,39.5483,33.4051,15.4409,10.2496,27.9031
35,54.2452,96.9169,40.7211,36.7124,16.1952,10.4556,18.8346,51.9107,11.6925,37.6854,31.6763,15.348,10.2176,26.3739
36,63.0246,102.463,52.9088,46.572,17.3325,9.402,20.1544,59.4634,10.3724,39.9514,34.9744,14.2286,9.52744,31.0189
37,68.6115,115.679,56.5736,49.6464,18.9859,11.1396,22.2608,65.4293,11.5944,43.5665,37.7975,15.7143,10.3457,33.358
38,62.8469,103.372,52.3448,46.4033,17.5634,10.1149,20.0315,59.8843,10.6177,40.0719,35.6599,14.1677,9.67597,30.5377
39,54.541,97.5597,41.0798,37.1728,16.3387,10.8356,18.7496,52.5991,11.7178,37.8104,32.2838,15.1246,10.2215,26.2713
40,60.0889,101.471,48.5592,43.1439,16.909,10.2374,19.4726,57.6185,10.8018,39.1928,34.3652,14.243,9.68281,28.9902
41,61.5956,105.316,49.426,43.6976,17.466,10.2864,20.5891,58.3836,11.4522,40.5339,34.3968,15.4758,10.1779,30.2841
42,65.0662,117.21,49.8834,44.107,18.9671,12.1098,22.6235,62.1517,13.1056,43.6806,36.1309,17.6484,11.2832,31.7194
43,62.9379,115.512,47.3505,41.9998,18.5192,12.218,22.1871,60.3765,13.3008,43.0662,35.2632,17.6625,11.3301,30.6575
44,43.3953,71.898,33.7247,31.0291,12.6845,7.75126,14.0902,41.4645,9.06347,30.4709,27.0521,11.4384,8.33662,20.9827
45,61.5374,100.572,51.4488,45.528,17.1108,9.49699,19.7031,58.2327,10.4213,39.3769,34.6595,14.0483,9.53817,30.206
46,61.0291,103.495,49.378,43.5834,17.1266,9.90204,20.2371,57.7899,11.1544,40.0306,34.016,15.0653,9.95131,30.0595
47,69.9372,122.978,55.6777,48.6674,19.671,11.9296,23.7334,66.5482,12.8953,45.5733,37.8442,17.6129,11.1818,34.2795
48,67.3292,115.754,54.408,47.8977,18.9187,11.4552,22.1926,64.4117,11.9784,43.4393,37.3683,16.0965,10.5654,32.6365
49,70.1522,118.913,57.5605,50.3123,19.4488,11.1756,23.1162,66.4501,11.9708,44.6015,38.002,16.5489,10.6449,34.4039
50,65.5846,106.984,55.3778,48.8018,18.2953,9.92739,21.1916,61.6689,10.9235,41.5246,36.2883,15.013,9.99209,32.5137
51,64.4613,112.538,50.7603,44.816,18.2511,11.4671,21.4481,61.9663,11.9292,42.197,36.1083,15.9506,10.4565,30.9756
52,61.3084,101.71,50.6915,44.9337,17.3005,9.7666,20.039,57.8825,10.8848,39.7652,34.5069,14.6676,9.85577,30.2894
53,61.0795,102.48,49.9394,44.1725,17.1983,9.86259,20.1055,57.8184,11.0094,39.8483,34.2493,14.8342,9.88926,30.1179
54,65.6585,118.45,50.3645,44.5602,19.1676,12.3994,22.7485,62.9735,13.1834,43.9894,36.6222,17.6433,11.3254,31.8749
55,67.5626,109.862,57.2446,50.2119,18.5815,10.0341,21.6221,63.6956,10.834,42.2669,37.04,15.0018,9.92576,33.321
56,65.4008,109.222,54.1864,47.5037,18.046,10.0829,21.3755,61.7965,11.1954,41.88,35.8221,15.3224,10.0489,32.2983
57,67.3551,115.055,54.5098,48.0069,18.9797,11.4398,22.1566,64.3815,11.8578,43.2548,37.408,16.0466,10.5192,32.6429
58,69.5964,118.73,56.9118,49.996,19.467,11.6255,22.8296,66.424,12.0649,44.4434,38.358,16.3161,10.6781,33.8362
59,64.9914,108.133,54.027,47.5466,18.1329,10.0984,21.288,61.2526,11.2406,41.7002,35.8414,15.3557,10.1304,32.1968
60,57.9652,100.074,45.5138,40.6036,16.7532,10.2861,19.4954,55.2322,11.3015,38.8113,33.1533,15.0515,10.0285,28.2642
61,69.8288,118.897,57.2459,50.0457,19.3046,11.2779,22.9304,66.472,11.9616,44.5082,38.0133,16.3295,10.5804,34.1189
62,63.3202,106.211,51.834,45.7855,17.8687,10.2576,20.8597,59.8854,11.2505,40.9666,35.2846,15.3076,10.1171,31.1752
63,68.8357,114.209,57.3828,50.2359,18.9154,10.6015,22.2309,65.1662,11.277,43.3007,37.5555,15.5779,10.1889,33.7007
64,49.6796,81.8551,39.7198,35.9219,14.151,8.44728,15.9182,47.4573,9.43252,33.4405,29.7639,12.1795,8.66862,23.9774
65,57.8009,97.8483,46.1751,41.3238,16.5306,10.1403,18.8316,55.3906,10.7279,38.1037,33.5535,14.0894,9.64896,27.8047
66,61.7541,106.17,49.292,43.887,17.8607,10.8876,20.6496,58.8558,11.7014,40.7526,35.1085,15.5985,10.3809,30.1328
67,56.4081,102.065,42.1298,37.83,16.8824,10.9551,19.876,53.8374,12.2938,39.2259,32.4659,16.2668,10.6496,27.5683
68,65.5945,112.756,53.0068,46.677,18.6116,10.9108,22.0593,62.0694,12.0873,42.8522,36.1333,16.427,10.663,32.4065
69,61.5005,102.239,50.4199,44.7908,17.4078,10.1605,19.901,58.5691,10.7899,39.6725,34.99,14.4551,9.78573,29.9148
70,64.9639,108.076,53.8369,47.499,18.0432,10.4413,20.8942,61.8515,11.0033,41.4058,36.3294,14.8015,9.93337,31.6106
71,63.2398,106.803,51.3737,45.3671,17.8612,10.3889,20.8974,59.9406,11.3385,41.0345,35.2466,15.4087,10.1542,31.0359
72,70.2329,117.87,58.4889,51.1393,19.4456,10.874,23.0564,66.2987,11.8633,44.5417,38.0353,16.3623,10.593,34.7272
73,60.4597,98.9775,50.1735,44.4689,16.981,9.4193,19.5529,57.0653,10.4573,38.9252,34.0964,14.196,9.57599,29.7856
74,66.876,120.865,51.6258,45.426,19.3503,12.2147,23.3699,63.7099,13.4386,44.8628,36.6442,18.1407,11.4979,32.8605
75,63.6084,119.997,46.4897,41.1474,18.9243,12.8121,23.0423,61.0443,14.1065,44.2322,35.296,18.8114,11.8381,31.0609
76,59.7316,106.013,46.0522,41.1043,17.426,11.2333,20.3646,57.3572,12.0616,40.3719,34.2064,15.8633,10.5066,28.9099
77,63.6176,110.146,50.735,44.8924,18.3066,10.9685,21.5638,60.3004,12.1062,42.0077,35.4496,16.366,10.6656,31.3505
78,65.8258,107.18,55.3977,48.686,17.9607,10.0067,20.7524,62.5795,10.4516,41.1698,36.5461,14.2556,9.58981,31.9732
79,60.294,111.453,44.6454,39.7162,17.8603,11.8787,21.4593,57.8075,13.1348,41.8075,33.9747,17.4213,11.1761,29.3945
80,65.7237,110.389,54.0978,47.5744,18.1993,10.5693,21.3367,62.5368,11.2529,42.0348,36.4031,15.225,10.0849,32.0438
81,62.3076,122.615,43.0971,38.3834,18.9108,13.8569,23.0473,60.7041,14.8116,44.4577,35.171,19.3765,12.1928,29.8154
82,44.4767,72.8575,35.0947,32.1085,12.8156,7.66184,14.2477,42.5085,8.91484,30.7729,27.476,11.2889,8.24057,21.4966
83,62.0491,112.302,47.0611,42.0165,18.4262,12.1467,21.5671,59.6795,12.9076,42.1608,35.3895,17.0438,11.1169,30.0185
84,67.1492,119.466,52.6958,46.424,19.431,12.005,23.2259,63.8446,13.1651,44.6313,36.9218,17.802,11.3681,33.0877
85,61.302,104.302,49.2459,43.769,17.5114,10.5578,20.2153,58.5126,11.2776,40.1365,34.8465,15.0438,10.0692,29.7879
86,63.3729,106.293,51.7527,45.7734,17.8243,10.4653,20.6417,60.3203,11.1015,40.8126,35.5945,14.9823,9.9958,30.8424
87,66.0166,115.047,52.3955,46.2103,18.9099,11.4864,22.3264,62.849,12.379,43.282,36.5581,16.7881,10.8539,32.2781
88,69.0391,112.772,58.4069,51.353,19.0847,10.6449,21.9417,65.5279,11.0115,43.0105,38.203,15.061,10.0599,33.7014
89,66.5158,112.854,54.2189,47.6345,18.6446,10.8208,22.0216,63.0155,11.7278,42.8234,36.534,16.0575,10.4411,32.6734
90,66.8329,117.486,52.9908,46.5745,19.0447,11.5167,22.8281,63.4224,12.7063,44.0586,36.5852,17.2567,11.0507,32.9083
91,58.8884,96.2097,48.6306,43.4828,16.707,9.71903,18.7301,56.1175,10.2025,37.9185,34.1448,13.5294,9.39565,28.4896
92,54.6508,98.9507,40.5977,36.4701,16.0077,10.7673,18.8039,52.8282,11.6939,37.9585,31.8782,15.1501,10.1178,26.158
93,59.4384,108.209,44.4646,39.7273,17.574,11.7538,20.6807,57.3504,12.5685,40.7849,34.0785,16.507,10.8012,28.6287
94,53.035,99.7319,37.6094,33.9943,16.1904,11.1624,19.2459,51.0625,12.6051,38.2235,30.9816,16.4283,10.7238,25.7678
95,60.8368,102.988,48.9968,43.7466,17.5292,10.6585,19.9586,58.1438,11.1916,39.7836,34.9818,14.8396,10.0458,29.4581
96,64.9663,108.201,53.7307,47.4327,18.218,10.4083,21.128,61.5651,11.1876,41.5672,36.2152,15.1834,10.1023,31.8372
97,61.2397,112.514,45.5926,40.756,18.4114,12.2672,21.6985,58.8257,13.2495,42.1891,34.8871,17.5432,11.3317,29.7485
98,61.4041,111.456,46.2172,40.9737,17.8587,11.6894,21.3542,58.9395,12.6582,41.7459,34.474,16.8867,10.8777,29.6962
99,66.3573,112.34,54.1458,47.6048,18.6379,10.8048,21.9195,62.9321,11.6652,42.6724,36.5585,15.9509,10.4011,32.565
