real_name,din_2009,din_2010,din_2011,din_2012,din_2013,din_2014,din_2015,din_2016,din_2017,din_2018,din_2019,din_2020,din_2021,din_2022
19,64.8522,108.308,53.6547,47.1875,18.0115,10.1276,21.1971,61.258,11.2014,41.6257,35.7611,15.2749,10.0752,31.9738
20,66.7503,127.383,48.3026,42.6154,19.8967,13.7385,24.282,64.3603,14.771,46.2062,36.7824,19.7539,12.2938,32.3663
21,68.5754,111.944,58.0778,50.7611,18.5065,10.1323,21.7134,64.9502,10.7331,42.6732,37.4055,14.7873,9.79825,33.5242
22,62.9407,105.666,51.395,45.3172,17.5078,10.1772,20.4678,59.9025,10.9688,40.5743,35.1453,14.8102,9.85495,30.6593
23,64.2526,108.906,52.1423,46.0118,18.1747,10.5564,21.2853,60.8984,11.531,41.6544,35.7019,15.6932,10.2972,31.532
24,50.046,83.6793,39.4507,35.6528,14.4139,8.65998,16.3682,47.6874,9.80224,33.9707,29.7752,12.7846,8.92951,24.2756
25,65.8631,117.507,51.2066,45.1803,18.897,12.024,22.4886,63.1209,12.7966,43.7274,36.5816,17.1262,11.0498,31.9313
26,67.462,117.858,53.7562,47.1387,18.9629,11.5104,22.7138,64.2714,12.4176,44.0331,36.8981,16.8515,10.8327,32.9562
27,66.2195,113.905,53.2841,47.0235,18.9708,11.2855,22.2527,62.8573,12.1918,43.1285,36.7077,16.5766,10.7716,32.5331
28,65.7467,112.071,53.4112,47.1144,18.5285,10.9995,21.6879,62.5772,11.7383,42.5144,36.5714,15.8287,10.4276,32.0801
29,64.8719,106.036,54.7263,48.0913,17.86,9.60115,20.927,60.9727,10.7719,41.1711,35.6756,14.7972,9.82802,32.1751
30,62.4293,108.024,49.6884,44.0255,17.8356,10.8816,20.8852,59.6013,11.7654,41.1893,35.1496,15.6974,10.3699,30.4315
31,66.4714,122.656,49.9664,44.2055,19.5096,13.0583,23.3406,64.0333,13.7957,45.0204,37.0354,18.348,11.6968,32.0936
32,58.7443,103.092,45.7069,40.7789,17.2117,10.6232,20.1652,55.8686,11.8975,39.7754,33.4475,15.8417,10.4356,28.8737
33,61.4937,114.324,45.4587,40.504,18.3174,12.3745,21.8905,59.1557,13.4493,42.6097,34.7895,17.73,11.3996,29.8483
34,66.5272,117.825,52.2237,45.827,18.7775,11.6797,22.5969,63.5681,12.5993,43.8673,36.4808,17.0023,10.9028,32.3933
35,50.9783,91.8597,37.5656,34.1091,15.4239,10.0697,17.9253,48.7549,11.5295,36.1814,30.1989,15.0211,10.0601,24.8565
36,62.3435,101.365,52.2445,46.0422,17.1887,9.34756,19.9514,58.826,10.3312,39.6199,34.7072,14.1462,9.49388,30.6788
37,68.6966,116.291,56.486,49.5529,19.0704,11.186,22.4391,65.4227,11.754,43.7763,37.7484,15.9622,10.4558,33.5025
38,64.9299,106.97,54.2999,47.9295,18.075,10.2225,20.8402,61.615,10.8894,41.2425,36.3088,14.7065,9.89254,31.775
39,53.1635,97.6639,38.8394,35.235,16.2143,10.9496,18.883,51.1473,12.2184,37.8081,31.4191,15.8095,10.5207,25.8211
40,63.1281,105.778,51.7815,45.7347,17.5878,10.3191,20.414,60.2424,10.9539,40.6209,35.4739,14.6561,9.84244,30.6777
41,62.0512,104.428,50.5578,44.646,17.4441,10.0128,20.4726,58.7002,11.1366,40.3777,34.5874,15.1123,9.99438,30.5479
42,66.74,122.879,50.1952,44.3098,19.5993,12.8838,23.5907,63.9494,13.8545,45.182,36.8461,18.6435,11.7673,32.4566
43,62.2273,115.885,46.0148,40.8927,18.4866,12.4508,22.2187,59.8069,13.5849,43.0789,34.9715,17.9793,11.4929,30.2777
44,54.7657,92.6729,43.6939,38.9784,15.5678,9.1134,18.203,51.8467,10.5411,36.7921,31.3857,14.0044,9.46668,26.9627
45,61.2318,100.046,51.2036,45.3056,17.0469,9.38713,19.6778,57.8208,10.4348,39.2721,34.4288,14.1014,9.55,30.1666
46,60.7127,102.551,49.2624,43.4999,17.023,9.78529,20.0768,57.4581,11.0436,39.7784,33.8856,14.9154,9.87979,29.9182
47,69.6821,122.435,55.4915,48.5173,19.6024,11.8728,23.6415,66.2888,12.8531,45.4222,37.73,17.5532,11.1526,34.1654
48,67.5486,118.52,53.6121,47.2195,19.2238,11.9204,22.7261,64.6572,12.583,44.1784,37.4122,16.894,10.9566,32.8029
49,69.6616,119.499,56.4942,49.4308,19.4578,11.4093,23.1866,66.086,12.2382,44.6856,37.8136,16.8511,10.8015,34.127
50,64.555,105.386,54.3632,47.9864,18.0765,9.84466,20.8977,60.7004,10.8758,41.0437,35.8714,14.9061,9.94923,32.0103
51,63.9616,111.387,50.4883,44.5517,18.1054,11.2167,21.3523,61.2779,11.8774,41.9509,35.7169,15.9447,10.4264,30.9131
52,60.9838,101.638,50.1933,44.5156,17.266,9.80501,20.032,57.5762,10.9712,39.7262,34.3458,14.7718,9.90542,30.1478
53,60.7116,102.885,49.1579,43.52,17.1989,10.0176,20.1619,57.5255,11.2056,39.9088,34.0879,15.0639,10.0044,29.9256
54,67.6046,124.371,50.9737,45.0068,19.8345,13.1952,23.7335,65.0757,13.8811,45.5442,37.4826,18.5766,11.7773,32.689
55,66.9377,108.838,56.6447,49.7345,18.4482,9.97935,21.4334,63.1074,10.7934,41.9599,36.7945,14.9222,9.89333,33.0107
56,65.9005,109.414,54.9328,48.1215,18.1147,10.0125,21.4324,62.2209,11.1009,41.9832,36.03,15.231,10.0006,32.5634
57,68.0438,119.353,53.8094,47.3874,19.4323,12.1324,22.9142,65.189,12.6281,44.3695,37.676,17.0484,11.0101,32.9649
58,69.7572,120.724,56.357,49.5256,19.7063,11.9475,23.2438,66.5598,12.5243,45.0004,38.373,16.9346,10.9806,33.9988
59,65.4402,108.188,54.7463,48.1429,18.1851,10.0115,21.318,61.6318,11.1286,41.7636,36.0311,15.2386,10.0698,32.4343
60,64.8413,112.381,51.6301,45.5303,18.4663,11.1666,21.8369,61.6686,12.0867,42.5079,35.9362,16.3853,10.6339,31.7342
61,69.7048,118.858,57.07,49.8971,19.2998,11.2808,22.9445,66.3276,12.0061,44.5052,37.9364,16.3934,10.6095,34.0921
62,63.6326,109.822,50.7732,44.883,18.2134,10.932,21.4436,60.4071,11.9447,41.8404,35.4477,16.1724,10.5487,31.2394
63,68.6072,113.511,57.3108,50.1851,18.8421,10.5089,22.1185,64.9159,11.1981,43.1199,37.456,15.4738,10.1389,33.6083
64,59.1159,98.2329,48.417,42.8703,16.4921,9.35356,19.2563,55.9127,10.518,38.538,33.2925,14.1671,9.52922,29.0605
65,45.9503,79.2287,34.778,31.9113,13.7812,8.64087,15.6125,43.7524,10.1503,32.6414,28.0853,13.0297,9.11297,22.4312
66,62.0337,106.894,49.4484,44.0015,17.9566,10.9453,20.8093,59.0853,11.7986,40.974,35.1855,15.7552,10.45,30.308
67,59.4975,110.851,43.4667,38.8545,17.9173,12.034,21.4115,57.0106,13.3318,41.6271,33.772,17.6802,11.3352,29.0035
68,65.9024,111.342,54.1283,47.6179,18.5255,10.5571,21.8522,62.225,11.6976,42.5576,36.2537,15.965,10.4304,32.6083
69,61.5102,102.152,50.4775,44.8489,17.4319,10.1404,19.9201,58.5297,10.7975,39.6776,34.9878,14.4811,9.7992,29.96
70,65.0779,107.797,54.1551,47.7667,18.0436,10.3517,20.8732,61.9019,10.9261,41.368,36.3657,14.7208,9.89179,31.7032
71,63.1837,105.89,51.6787,45.6293,17.7838,10.2176,20.7547,59.8258,11.1614,40.8191,35.2198,15.19,10.0461,31.0349
72,63.8262,109.871,51.3425,45.3036,18.1542,10.6925,21.4897,60.4349,11.9256,41.9623,35.3751,16.129,10.5219,31.5157
73,64.0314,104.778,53.5884,47.2721,17.8624,9.82521,20.6596,60.4139,10.747,40.7002,35.6311,14.7194,9.82458,31.5618
74,66.4882,120.421,51.1811,45.075,19.2949,12.224,23.2905,63.3507,13.4652,44.7261,36.5002,18.1534,11.5118,32.6741
75,62.7435,120.074,45.0159,39.9345,18.8565,13.0349,23.012,60.3445,14.3665,44.1516,34.9588,19.0853,11.9834,30.5904
76,60.2548,106.378,46.8142,41.7285,17.5631,11.1209,20.5605,57.6388,12.0797,40.6048,34.3258,15.9751,10.5478,29.3416
77,63.2279,110.846,49.7776,44.1108,18.3516,11.2203,21.6608,60.0312,12.3778,42.1318,35.3226,16.678,10.8299,31.1214
78,65.1802,106.104,54.8302,48.1994,17.8186,9.85272,20.631,61.8349,10.445,40.9034,36.1628,14.2729,9.58425,31.7771
79,60.5229,111.074,45.1927,40.178,17.8653,11.7507,21.426,57.9487,13.0038,41.7573,34.0644,17.2791,11.1044,29.5451
80,65.8957,112.41,53.5382,47.0709,18.3977,10.875,21.7324,62.7103,11.6815,42.5742,36.3901,15.8053,10.3577,32.1876
81,61.1126,121.424,41.6662,37.1917,18.7106,13.8163,22.8745,59.5107,14.9325,44.0995,34.582,19.5161,12.256,29.3168
82,59.6623,97.5913,49.6424,43.8368,16.4063,9.04056,19.1144,56.4204,10.1578,38.4069,33.4861,13.71,9.28843,29.3253
83,60.8805,110.621,45.8857,41.0339,18.1768,11.9975,21.3132,58.4794,12.908,41.6861,34.8011,17.0362,11.1043,29.5421
84,67.004,118.859,52.7191,46.452,19.3713,11.9182,23.1261,63.6793,13.0785,44.4763,36.8632,17.6893,11.3141,33.0285
85,61.8155,107.058,48.9125,43.4836,17.8371,11.004,20.7197,59.0779,11.7711,40.8715,35.0677,15.6926,10.3914,30.0446
86,63.4424,107.256,51.4578,45.5284,17.9464,10.6409,20.8406,60.3901,11.3262,41.0767,35.6112,15.284,10.1446,30.9077
87,66.0749,119.056,50.752,44.8181,19.2567,12.2924,22.9597,63.1896,13.2279,44.2217,36.6131,17.8276,11.3741,32.2004
88,68.718,112.245,58.1209,51.1007,19.0126,10.5566,21.8926,65.1403,11.0132,42.8849,37.9917,15.0858,10.0607,33.6182
89,66.8032,116.874,52.933,46.5425,19.02,11.5882,22.6641,63.5539,12.5134,43.7849,36.694,17.0313,10.9274,32.7051
90,67.2478,114.461,54.991,48.2555,18.8335,10.8102,22.3734,63.5507,11.94,43.4018,36.7384,16.339,10.5895,33.2126
91,43.4217,71.2567,34.0534,31.4949,13.084,7.71814,14.3745,40.987,9.29825,30.6165,27.1314,11.8994,8.60102,21.4215
92,50.1943,93.5166,35.6531,32.348,15.1206,10.4517,17.9152,48.4403,11.8576,36.3198,29.7286,15.2737,10.1588,24.2043
93,58.462,107.077,43.3619,38.8036,17.3919,11.6803,20.5167,56.3591,12.6308,40.4547,33.5836,16.5813,10.8299,28.2292
94,59.3659,114.58,41.7034,37.2503,18.0699,12.7329,21.9195,57.3047,14.0715,42.4235,33.6346,18.5347,11.7332,28.8131
95,56.6211,95.6884,45.2649,40.6456,16.4884,9.92263,18.7602,53.8531,10.8672,37.7212,32.9375,14.3585,9.78756,27.6498
96,64.9024,107.775,53.8074,47.5007,18.1853,10.3338,21.07,61.4667,11.1224,41.4682,36.1802,15.1089,10.0642,31.8279
97,60.8064,112.049,45.0873,40.3332,18.3327,12.2445,21.6287,58.3934,13.2836,42.0497,34.6713,17.5816,11.3479,29.5665
98,59.6402,110.051,43.9556,39.0801,17.5517,11.7125,21.1011,57.2783,12.8704,41.2632,33.6332,17.0994,10.9782,28.8895
99,65.9175,112.461,53.3649,46.9617,18.6104,10.9311,21.9188,62.5766,11.8169,42.6533,36.3851,16.1146,10.4874,32.3275
