real_name,din_2009,din_2010,din_2011,din_2012,din_2013,din_2014,din_2015,din_2016,din_2017,din_2018,din_2019,din_2020,din_2021,din_2022
83,61.2946,111.212,46.3033,41.3843,18.2697,12.0503,21.4076,58.8985,12.9113,41.8567,35.0087,17.046,11.1123,29.7164
84,67.016,118.975,52.6884,46.4247,19.3809,11.9382,23.1442,63.6983,13.0993,44.5041,36.8678,17.7151,11.3266,33.0313
85,61.5832,106.04,48.9693,43.5346,17.7171,10.8453,20.5388,58.8228,11.6066,40.6013,34.9636,15.4765,10.284,29.9378
86,63.4212,106.935,51.5612,45.6126,17.9052,10.5777,20.7777,60.3617,11.2523,40.9912,35.6001,15.1875,10.096,30.8923
87,66.0797,117.833,51.2906,45.2725,19.1518,12.0401,22.7676,63.1039,12.9621,43.9373,36.6035,17.5036,11.2113,32.2364
88,68.8192,112.406,58.2129,51.1814,19.0358,10.5821,21.9094,65.2589,11.0127,42.9244,38.0559,15.0798,10.0609,33.6471
89,66.5841,115.256,53.2796,46.8405,18.8588,11.3022,22.4006,63.2515,12.2261,43.3864,36.5871,16.6696,10.7475,32.6374
90,67.5484,115.884,54.8721,48.1447,18.9821,11.0316,22.6122,63.8992,12.1634,43.7673,36.8689,16.6271,10.7313,33.3358
91,49.1783,80.4269,39.5199,35.9897,14.4533,8.42,16.0284,46.5388,9.64388,33.3373,29.701,12.5557,8.91337,24.1138
92,51.2561,94.5349,36.946,33.4309,15.3085,10.4804,18.0752,49.4802,11.7545,36.6398,30.252,15.1601,10.1091,24.6638
93,58.8243,107.531,43.7561,39.1332,17.4651,11.7118,20.5881,56.7217,12.6184,40.5883,33.7628,16.5707,10.8269,28.3829
94,59.0131,113.99,41.3554,36.9708,17.9888,12.7056,21.8033,56.9856,14.0376,42.2375,33.4995,18.4758,11.7066,28.6232
95,58.0576,98.0963,46.5622,41.7278,16.846,10.162,19.1635,55.3013,10.9668,38.4086,33.6351,14.5154,9.87186,28.2721
96,64.9171,107.901,53.7783,47.4751,18.1939,10.3564,21.0865,61.4929,11.1424,41.4968,36.1887,15.1313,10.0757,31.8282
97,60.9653,112.267,45.2526,40.4709,18.3665,12.2608,21.6643,58.5517,13.283,42.1137,34.7482,17.5837,11.3496,29.6354
98,60.9371,111.842,45.3007,40.1913,17.8423,11.8194,21.433,58.5083,12.8914,41.8125,34.2136,17.1799,11.0151,29.5033
99,66.0239,112.356,53.5867,47.1446,18.61,10.8847,21.9068,62.6573,11.7633,42.6399,36.4258,16.0545,10.4561,32.3868
